Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
443,134056,10,5,1140,943,901,0,114.0,280.1793076664,805,0,188.6,349.721031681,15538.2825088023,111.8935370293,9575.4285714286,15287.066316708,36837,0,134056,14895.1111111111,21332.2109581054,53747,3,94412,23603.0,18143.351233992,38608,383,0,0,0,0,332,168,74.5956913529,37.2978456764,0,901,130.1875,286.6301260626,82156.8291666667,0,0,0,1,0,0,0,0,0,138.8666666667,114.0,188.6,332,0,0,0,0,0,0,10,1140,5,943,65535,362,5,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,524,1,1,72,149,72,72,72.0,0.0,149,149,149.0,0.0,421755.7252,3816.793893,524.0,0.0,524,524,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,1908.396947,1908.396947,72,149,97.66666667,44.45597073,1976.333333,0,0,0,0,0,0,0,0,1,146.5,72.0,149.0,32,0,0,0,0,0,0,1,72,1,149,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,57,1,1,8,0,8,8,8.0,0.0,0,0,0.0,0.0,140350.8772,35087.7193,57.0,0.0,57,57,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1,0,0,0,32,32,17543.85965,17543.85965,0,8,5.333333333,4.618802154,21.33333333,0,1,0,0,1,0,0,0,1,8.0,8.0,0.0,32,0,0,0,0,0,0,1,8,1,0,229,235,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS slowloris
80,3387988,3,3,6,6,6,0,2.0,3.464101615,6,0,2.0,3.464101615,3.541925178,1.770962589,677597.6,948489.4949,2023589,30,1364399,682199.5,931987.2437,1341214,23185,3364861,1682430.5,482513.404,2023619,1341242,0,0,0,0,84,84,0.885481295,0.885481295,0,6,1.714285714,2.927700219,8.571428571,0,0,0,1,0,0,0,0,1,2.0,2.0,2.0,84,0,0,0,0,0,0,3,6,3,6,8192,29,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,11053645,10,13,4990,8890,1573,0,499.0,691.5366143,1451,0,683.8461538,646.3316804,1255.694389,2.080761595,502438.4091,1561441.414,6127488,10,4926157,547350.7778,1437566.068,4377505,9422,11000000,918843.9167,2064266.919,6127548,210,0,0,0,0,236,268,0.904678954,1.176082641,0,1573,578.3333333,654.7179058,428655.5362,0,0,0,1,0,0,0,0,1,603.4782609,499.0,683.8461538,236,0,0,0,0,0,0,10,4990,13,8890,8192,18980,7,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,62633,2,2,72,190,36,36,36.0,0.0,95,95,95.0,0.0,4183.098367,63.8640972,20877.66667,36158.58137,62630,0,0,0.0,0.0,0,0,3,3.0,0.0,3,3,0,0,0,0,80,80,31.9320486,31.9320486,36,95,59.6,32.31563089,1044.3,0,0,0,0,0,0,0,0,1,74.5,36.0,95.0,80,0,0,0,0,0,0,2,72,2,190,-1,-1,1,40,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,4129275,18,15,5331,7381,1513,0,296.1666666667,562.4310938187,1448,0,492.0666666667,555.1683742879,3078.5065174879,7.9917176744,129039.84375,506957.748825037,2879671,8,4129275,242898.529411765,684725.567467463,2879713,154,4078268,291304.857142857,755329.280226726,2879724,48,0,0,0,0,584,488,4.3591187315,3.6325989429,0,1513,373.8823529412,554.6107433587,307593.076648841,0,0,0,1,0,0,0,0,0,385.2121212121,296.1666666667,492.0666666667,584,0,0,0,0,0,0,18,5331,15,7381,29200,156,6,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
40123,66,2,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,45454.54545,33.0,41.01219331,62,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,0,0,0,0,64,32,30303.0303,15151.51515,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,1,0,294,3682,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
18568,2,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,6000000.0,1000000.0,2.0,0.0,2,2,2,2.0,0.0,2,2,0,0.0,0.0,0,0,0,0,0,0,40,0,1000000.0,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,4969,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
52253,32,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,375000.0,62500.0,32.0,0.0,32,32,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,31250.0,31250.0,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,237,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Bot
32773,62,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,96774.19355,32258.06452,62.0,0.0,62,62,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,16129.03226,16129.03226,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
63619,1025,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1951.2195121951,1025.0,0.0,1025,1025,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,975.6097560976,975.6097560976,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,114,33304,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,1394536,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,8341.842735,5.019590746,232422.6667,569019.6056,1393929,4,554,277.0,370.5239533,539,15,1394520,464840.0,804614.7292,1393929,4,0,0,0,0,72,92,2.151253177,2.868337569,0,11595,1454.125,4097.537534,16800000.0,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667,2901.75,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
53,208,2,2,78,334,39,39,39.0,0.0,167,167,167.0,0.0,1980769.23076923,19230.7692307692,69.3333333333,114.0277743944,201,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,40,40,9615.3846153846,9615.3846153846,39,167,90.2,70.1084873607,4915.2,0,0,0,0,0,0,0,0,1,112.75,39.0,167.0,40,0,0,0,0,0,0,2,78,2,334,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,91532,2,2,60,344,30,30,30.0,0.0,172,172,172.0,0.0,4413.756937,43.70056374,30510.66667,52842.56075,91528,1,1,1.0,0.0,1,1,3,3.0,0.0,3,3,0,0,0,0,64,40,21.85028187,21.85028187,30,172,86.8,77.77660317,6049.2,0,0,0,0,0,0,0,0,1,108.5,30.0,172.0,64,0,0,0,0,0,0,2,60,2,344,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,63129432,7,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.110883304,10500000.0,11900000.0,32100000,997871,63100000,10500000.0,11900000.0,32100000,997871,0,0.0,0.0,0,0,0,0,0,0,280,0,0.110883304,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,280,0,0,0,0,0,0,7,0,0,0,29200,-1,0,40,7009815.0,0.0,7009815,7009815,18700000.0,12200000.0,32100000,8023937,DoS Slowhttptest
443,73455,10,5,914,975,677,0,91.4,210.524319,837,0,195.0,363.8296305,25716.42502,204.2066571,5246.785714,6654.806281,17515,49,73455,8161.666667,8492.731951,19096,49,39898,9974.5,7408.000112,16148,586,0,0,0,0,224,112,136.1377714,68.06888571,0,837,118.0625,255.4756267,65267.79583,0,0,0,1,0,0,0,0,0,125.9333333,91.4,195.0,224,0,0,0,0,0,0,10,914,5,975,65535,31,5,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,5395089,6,4,611,164,517,0,101.8333333,204.3050823,152,0,41.0,74.05403433,143.6491594,1.853537541,599454.3333,1739489.404,5237656,3,5395089,1079017.8,2364894.51,5309277,3,125072,41690.66667,46480.11817,91902,168,0,0,0,0,132,92,1.112122525,0.741415017,0,517,70.45454545,154.756818,23949.67273,0,0,0,1,0,0,0,0,0,77.5,101.8333333,41.0,132,0,0,0,0,0,0,6,611,4,164,8192,946,5,20,157430.0,0.0,157430,157430,5237656.0,0.0,5237656,5237656,BENIGN
443,4138208,5,1,135,46,46,6,27.0,20.1246118,46,46,46.0,0.0,43.73873909,1.449902953,827641.6,1774166.022,4001141,48,4138208,1034552.0,1978095.17,4001141,48,0,0.0,0.0,0,0,1,0,0,0,100,20,1.208252461,0.241650492,6,46,32.42857143,18.86670032,355.952381,0,1,0,0,1,0,0,0,0,37.83333333,27.0,46.0,100,0,0,0,0,0,0,5,135,1,46,256,351,4,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,102734512,14,3,2541,6,231,0,181.5,98.36333745,6,0,2.0,3.464101615,24.79205819,0.165475065,6420907.0,13200000.0,51400000,93,103000000,7902647.615,14400000.0,51400000,216,103000000,51400000.0,28000000.0,71200000,31600000,0,0,0,0,456,100,0.136273583,0.029201482,0,231,141.5,115.4547276,13329.79412,0,0,0,1,0,0,0,0,0,149.8235294,181.5,2.0,456,0,0,0,0,0,0,14,2541,3,6,29200,0,11,32,3208182.5,4536007.27,6415624,741,19300000.0,18800000.0,51400000,5894585,DoS slowloris
80,103730668,15,3,2541,6,231,0,169.4,105.7374106,6,0,2.0,3.464101615,24.55397279,0.173526309,6101804.0,12900000.0,51400000,60,104000000,7409329.143,13900000.0,51400000,325,103000000,51400000.0,28000000.0,71200000,31600000,0,0,0,0,496,100,0.144605258,0.028921052,0,231,134.0526316,116.8034787,13643.05263,0,0,0,1,0,0,0,0,0,141.5,169.4,2.0,496,0,0,0,0,0,0,15,2541,3,6,29200,0,11,32,3706069.0,5240409.368,7411598,540,19300000.0,18800000.0,51400000,5899689,DoS slowloris
53,49468,2,2,164,328,82,82,82.0,0.0,164,164,164.0,0.0,9945.823563,80.86035417,16489.33333,28515.33907,49416,3,49,49.0,0.0,49,49,3,3.0,0.0,3,3,0,0,0,0,64,64,40.43017708,40.43017708,82,164,114.8,44.91324972,2017.2,0,0,0,0,0,0,0,0,1,143.5,82.0,164.0,64,0,0,0,0,0,0,2,164,2,328,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,246395,21,24,888,26674,247,0,42.28571429,70.89791454,2860,0,1111.416667,696.7743017,111861.0361,182.6335762,5599.886364,13224.03439,65199,2,246395,12319.75,18068.27376,65274,3,203633,8853.608696,22367.19584,101873,2,0,0,0,0,432,492,85.22900221,97.40457396,0,2860,599.173913,736.8996405,543021.0802,0,0,0,1,0,0,0,0,1,612.4888889,42.28571429,1111.416667,432,0,0,0,0,0,0,21,888,24,26674,8192,360,20,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,147926,1,1,48,90,48,48,48.0,0.0,90,90,90.0,0.0,932.8988818734,13.5202736503,147926.0,0.0,147926,147926,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,20,6.7601368252,6.7601368252,48,90,62.0,24.248711306,588.0,0,0,0,0,0,0,0,0,1,93.0,48.0,90.0,32,0,0,0,0,0,0,1,48,1,90,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,307969,2,2,88,662,44,44,44.0,0.0,331,331,331.0,0.0,2435.3100474398,12.988320253,102656.333333333,177762.685143236,307919,3,47,47.0,0.0,47,47,3,3.0,0.0,3,3,0,0,0,0,40,40,6.4941601265,6.4941601265,44,331,158.8,157.196374004,24710.7,0,0,0,0,0,0,0,0,1,198.5,44.0,331.0,40,0,0,0,0,0,0,2,88,2,662,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,972,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2057.613169,972.0,0.0,972,972,972,972.0,0.0,972,972,0,0.0,0.0,0,0,0,0,0,0,64,0,2057.613169,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,227,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk
541,48,2,0,4,0,2,2,2.0,0.0,0,0,0.0,0.0,83333.33333,41666.66667,48.0,0.0,48,48,48,48.0,0.0,48,48,0,0.0,0.0,0,0,0,0,0,0,48,0,41666.66667,0.0,2,2,2.0,0.0,0.0,0,0,0,1,0,0,0,0,0,3.0,2.0,0.0,48,0,0,0,0,0,0,2,4,0,0,1024,-1,1,24,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,39505971,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.050625259,39500000.0,0.0,39500000,39500000,39500000,39500000.0,0.0,39500000,39500000,0,0.0,0.0,0,0,0,0,0,0,64,0,0.050625259,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,284,-1,0,32,0.0,0.0,0,0,39500000.0,0.0,39500000,39500000,DoS GoldenEye
57492,571,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,3502.62697,571.0,0.0,571,571,571,571.0,0.0,571,571,0,0.0,0.0,0,0,0,0,0,0,64,0,3502.62697,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,8688,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
22,11606232,21,32,2008,2745,640,0,95.61904762,140.0451628,976,0,85.78125,220.240592,409.5213675,4.566512198,223196.7692,612742.0808,2540316,3,9023279,451163.95,800924.6946,2020669,425,11600000,374392.2903,761485.8895,2540316,3,0,0,0,0,680,1032,1.809372758,2.75713944,0,976,88.01851852,189.5902723,35944.47135,0,0,0,1,0,0,0,0,1,89.67924528,95.61904762,85.78125,680,0,0,0,0,0,0,21,2008,32,2745,29200,247,16,32,0.0,0.0,0,0,0.0,0.0,0,0,SSH-Patator
27907,8554734,1,6,1375,30,1375,1375,1375.0,0.0,6,0,5.0,2.449489743,164.2365502,0.818260392,1425789.0,3480373.598,8530063,4,0,0.0,0.0,0,0,8540778,1708155.6,3813563.786,8530063,4,1,0,0,0,20,132,0.116894342,0.701366051,0,1375,347.5,634.1901472,402197.1429,0,1,0,0,1,1,0,0,6,397.1428571,1375.0,5.0,20,0,0,0,0,0,0,1,1375,6,30,229,0,0,20,24671.0,0.0,24671,24671,8530063.0,0.0,8530063,8530063,BENIGN
8080,78526,4,3,210,134,198,0,52.5,97.04122835,128,0,44.66666667,72.23111056,4380.714668,89.14244963,13087.66667,31179.80102,76731,36,78526,26175.33333,44674.71429,77760,72,77295,38647.5,53858.2022,76731,564,0,0,0,0,92,72,50.93854265,38.20390699,0,198,43.0,76.44232186,5843.428571,0,0,0,1,0,0,0,0,0,49.14285714,52.5,44.66666667,92,0,0,0,0,0,0,4,210,3,134,8192,237,3,20,0.0,0.0,0,0,0.0,0.0,0,0,Bot
443,8637007,7,7,1189,456,565,0,169.8571429,256.9055784,229,0,65.14285714,96.45452913,190.459496,1.620931881,664385.1538,2281456.254,8255837,2,381168,63528.0,70223.60451,151710,610,8523702,1420617.0,3367871.813,8294310,2,0,0,0,0,232,232,0.81046594,0.81046594,0,565,109.6666667,189.5647898,35934.80952,0,0,0,1,0,0,0,0,1,117.5,169.8571429,65.14285714,232,0,0,0,0,0,0,7,1189,7,456,29200,246,3,32,381168.0,0.0,381168,381168,8255837.0,0.0,8255837,8255837,BENIGN
443,185,3,0,65,0,53,6,21.66666667,27.13546265,0,0,0.0,0.0,351351.3514,16216.21622,92.5,62.93250353,137,48,185,92.5,62.93250353,137,48,0,0.0,0.0,0,0,0,0,0,0,60,0,16216.21622,0.0,6,53,17.75,23.5,552.25,0,0,0,0,1,0,0,0,0,23.66666667,21.66666667,0.0,60,0,0,0,0,0,0,3,65,0,0,63179,-1,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,115907577,65,63,4639,82457,976,0,71.36923077,238.789301,4344,0,1308.84127,945.9280339,751.4262851,1.104328149,912658.0866,2876896.013,10200000,1,116000000,1811055.891,3870281.752,10200000,2,113000000,1823274.565,3926835.25,10200000,1,0,0,0,0,2088,2024,0.560791638,0.543536511,0,4344,675.1627907,921.0043753,848249.0592,0,0,0,1,0,0,0,0,0,680.4375,71.36923077,1308.84127,2088,0,0,0,0,0,0,65,4639,63,82457,29200,1244,8,32,94501.54545,234962.4596,802940,23511,10200000.0,80713.09322,10200000,9967988,BENIGN
80,15473314,99,109,22138,57194,638,0,223.6161616,298.1552023,3441,0,524.7155963,689.3928232,5127.020624,13.44249848,74750.30918,441105.7417,6256983,1,9216331,94044.19388,112715.7298,245141,1,15200000,141119.75,605295.4185,6257041,1,0,0,0,0,3228,3504,6.39811226,7.044386225,0,3441,379.5789474,558.5370957,311963.6872,0,0,0,1,0,0,0,0,1,381.4038462,223.6161616,524.7155963,3228,0,0,0,0,0,0,99,22138,109,57194,65535,672,36,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,216,2,2,70,268,35,35,35.0,0.0,134,134,134.0,0.0,1564814.815,18518.51852,72.0,82.92767934,164,3,3,3.0,0.0,3,3,49,49.0,0.0,49,49,0,0,0,0,40,40,9259.259259,9259.259259,35,134,74.6,54.22453319,2940.3,0,0,0,0,0,0,0,0,1,93.25,35.0,134.0,40,0,0,0,0,0,0,2,70,2,268,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,251,2,2,86,204,43,43,43.0,0.0,102,102,102.0,0.0,1155378.486,15936.25498,83.66666667,60.91250556,154,48,49,49.0,0.0,49,49,48,48.0,0.0,48,48,0,0,0,0,64,64,7968.12749,7968.12749,43,102,66.6,32.31563089,1044.3,0,0,0,0,0,0,0,0,1,83.25,43.0,102.0,64,0,0,0,0,0,0,2,86,2,204,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,56783,5,3,358,1006,358,0,71.6,160.102467189,1006,0,335.3333333333,580.8143708048,24021.273972844,140.8872373774,8111.8571428572,11279.3752106603,24463,58,56783,14195.75,15112.8438835978,29767,613,30013,15006.5,14292.7493681237,25113,4900,0,0,0,0,172,104,88.0545233609,52.8327140165,0,1006,151.5555555556,341.5915364551,116684.777777778,0,0,0,1,0,0,0,0,0,170.5,71.6,335.3333333333,172,0,0,0,0,0,0,5,358,3,1006,65535,939,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,50174,1,1,55,109,55,55,55.0,0.0,109,109,109.0,0.0,3268.6251843584,39.8612827361,50174.0,0.0,50174,50174,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,19.930641368,19.930641368,55,109,73.0,31.1769145362,972.0,0,0,0,0,0,0,0,0,1,109.5,55.0,109.0,32,0,0,0,0,0,0,1,55,1,109,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,30695,1,1,48,274,48,48,48.0,0.0,274,274,274.0,0.0,10490.3078677309,65.157191725,30695.0,0.0,30695,30695,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,20,32.5785958625,32.5785958625,48,274,123.3333333333,130.4811608369,17025.3333333333,0,0,0,0,0,0,0,0,1,185.0,48.0,274.0,32,0,0,0,0,0,0,1,48,1,274,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,11812147,5,4,511,3525,511,0,102.2,228.5261473,3525,0,881.25,1762.5,341.6821684,0.761927531,1476518.375,2775558.229,6808204,14,6810620,1702655.0,3404680.007,6809675,104,11800000,3937377.667,3526567.958,6808204,875,0,0,0,0,168,136,0.423293073,0.338634458,0,3525,403.6,1108.443173,1228646.267,0,0,0,1,0,0,0,0,0,448.4444444,102.2,881.25,168,0,0,0,0,0,0,5,511,4,3525,29200,235,1,32,889.0,0.0,889,889,6808204.0,0.0,6808204,6808204,DoS GoldenEye
80,115577384,16,14,913,1009,829,0,57.0625,205.8554408,1003,0,72.07142857,267.9444444,16.62955099,0.259566353,3985427.034,4872117.463,10000000,46,116000000,7705158.933,4158474.227,10000000,13340,110000000,8495996.846,3758961.711,10000000,3675,0,0,0,0,332,420,0.138435388,0.121130965,0,1003,62.0,229.1015786,52487.53333,0,0,0,1,0,0,0,0,0,64.06666667,57.0625,72.07142857,332,0,0,0,0,0,0,16,913,14,1009,8192,8290,15,20,43865.63636,29361.49535,132393,34778,9996824.364,15517.51721,10000000,9952988,BENIGN
53,30513,1,1,46,62,46,46,46.0,0.0,62,62,62.0,0.0,3539.4749778783,65.5458329237,30513.0,0.0,30513,30513,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,20,32.7729164618,32.7729164618,46,62,51.3333333333,9.237604307,85.3333333333,0,0,0,0,0,0,0,0,1,77.0,46.0,62.0,32,0,0,0,0,0,0,1,46,1,62,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,133,3,0,43,0,31,6,14.33333333,14.43375673,0,0,0.0,0.0,323308.2707,22556.39098,66.5,26.1629509,85,48,133,66.5,26.1629509,85,48,0,0.0,0.0,0,0,0,0,0,0,60,0,22556.39098,0.0,6,31,12.25,12.5,156.25,0,0,0,0,1,0,0,0,0,16.33333333,14.33333333,0.0,60,0,0,0,0,0,0,3,43,0,0,260,-1,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,144,2,2,76,108,38,38,38.0,0.0,54,54,54.0,0.0,1277777.778,27777.77778,48.0,77.94228634,138,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,64,64,13888.88889,13888.88889,38,54,44.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,55.5,38.0,54.0,64,0,0,0,0,0,0,2,76,2,108,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,183,2,2,76,198,38,38,38.0,0.0,99,99,99.0,0.0,1497267.76,21857.9235,61.0,103.058236,180,1,2,2.0,0.0,2,2,1,1.0,0.0,1,1,0,0,0,0,64,64,10928.96175,10928.96175,38,99,62.4,33.41107601,1116.3,0,0,0,0,0,0,0,0,1,78.0,38.0,99.0,64,0,0,0,0,0,0,2,76,2,198,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
22,194,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,10309.2783505155,194.0,0.0,194,194,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,5154.6391752577,5154.6391752577,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,290,243,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
60443,43,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,139534.8837,46511.62791,43.0,0.0,43,43,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,23255.81395,23255.81395,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
443,5433044,5,1,135,46,46,6,27.0,20.1246118,46,46,46.0,0.0,33.31465749,1.104353287,1086608.8,2362706.552,5312989,3,5433044,1358261.0,2636779.131,5312989,3,0,0.0,0.0,0,0,1,0,0,0,100,20,0.920294406,0.184058881,6,46,32.42857143,18.86670032,355.952381,0,1,0,0,1,0,0,0,0,37.83333333,27.0,46.0,100,0,0,0,0,0,0,5,135,1,46,258,360,4,20,93537.0,0.0,93537,93537,5312989.0,0.0,5312989,5312989,BENIGN
80,5396826,4,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1.111764582,1079365.2,1889270.42,4372057,16,5396826,1798942.0,2279698.266,4372057,31413,993318,993318.0,0.0,993318,993318,0,0,0,0,136,80,0.741176388,0.370588194,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,136,0,0,0,0,0,0,4,0,2,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,23287,1,1,56,72,56,56,56.0,0.0,72,72,72.0,0.0,5496.6290204835,85.8848284451,23287.0,0.0,23287,23287,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,20,42.9424142225,42.9424142225,56,72,61.3333333333,9.237604307,85.3333333333,0,0,0,0,0,0,0,0,1,92.0,56.0,72.0,32,0,0,0,0,0,0,1,56,1,72,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,5222293,5,1,135,46,46,6,27.0,20.1246118,46,46,46.0,0.0,34.65910473,1.148920599,1044458.6,2278794.795,5120713,3,5222293,1305573.25,2543749.068,5120713,3,0,0.0,0.0,0,0,1,0,0,0,100,20,0.957433832,0.191486766,6,46,32.42857143,18.86670032,355.952381,0,1,0,0,1,0,0,0,0,37.83333333,27.0,46.0,100,0,0,0,0,0,0,5,135,1,46,258,360,4,20,90810.0,0.0,90810,90810,5120713.0,0.0,5120713,5120713,BENIGN
80,11123468,6,4,432,3525,432,0,72.0,176.3632615,3525,0,881.25,1762.5,355.7343807,0.899000204,1235940.889,2193507.111,5121077,119,6121646,1224329.2,2221337.32,5122127,131,10100000,3375103.333,2922572.767,5121077,1094,0,0,0,0,208,136,0.539400122,0.359600082,0,3525,359.7272727,1057.771629,1118880.818,0,0,0,1,0,0,0,0,0,395.7,72.0,881.25,208,0,0,0,0,0,0,6,432,4,3525,29200,235,1,32,999252.0,0.0,999252,999252,5121077.0,0.0,5121077,5121077,DoS GoldenEye
